title,isbn10,isbn13,purchase_cost,shipping_cost,processing_cost,net_buying_cost
A Concise Introduction to Data Structures using Java (Chapman & Hall/CRC Textbooks in Computing),1466589892,9781466589896,62.88,3.99,2,68.87
"Basic Finance: An Introduction to Financial Institutions, Investments, and Management",1285425790,9781285425795,39.69,3.99,2,45.68
Write Source: Daily Language Workout Grade 9,669531626,9780669531626,11.73,3.99,2,17.72
"Learning and Memory: Basic Principles, Processes, and Procedures, Fifth Edition",1138645915,9781138645912,81.72,3.99,2,87.71
Introduction to Computation and Programming Using Python: With Application to Understanding Data (The MIT Press),262529629,9780262529624,27.21,3.99,2,33.2
"The Everything Learning Russian Book with CD: Speak, write, and understand Russian in no time!",1598693875,45079903876,6.49,3.99,2,12.48
Basic Electricity: A Self-Teaching Guide (Wiley Self-Teaching Guides),471850853,9780471850854,27.77,3.99,2,33.76
Introduction to Computing and Programming with Java: A Multimedia Approach,131496980,9780131496989,23.94,4.49,2,30.43
Java Illuminated: An Active Learning Approach,1449632017,9781449632014,14.1,3.99,2,20.09
600 Basic Japanese Verbs: The Essential Reference Guide: Learn the Japanese Vocabulary and Grammar You Need to Learn Japanese and Master the JLPT,4805312378,9784805312377,12.52,3.99,2,18.51
"Introduction to Java Programming, Comprehensive Version plus MyLab Programming with Pearson eText -- Access Card Package (10th Edition)",133813460,9780133813463,120.0,3.99,2,125.99
Classic Russian Cooking: Elena Molokhovets'  A Gift to Young Housewives ,253212103,9780253212108,14.2,3.99,2,20.19
Faust: A Tragedy (Norton Critical Editions),393972828,9780393972825,2.25,3.99,2,8.24
Nietzsche: Beyond Good and Evil: Prelude to a Philosophy of the Future (Cambridge Texts in the History of Philosophy),521779138,8601420432710,14.11,3.99,2,20.1
Thought-Images: Frankfurt School Writers’ Reflections from Damaged Life (Cultural Memory in the Present),804756171,9780804756174,16.47,3.99,2,22.46
Thinking the Poetic Measure of Justice: Holderlin-Heidegger-Celan (SUNY series in Contemporary Continental Philosophy),1438445806,9781438445809,51.31,0,2,53.31
Brecht Sourcebook,415200431,9780415200431,16.4,3.99,2,22.39
"Steppenwolf and Siddhartha Notes : Including Life and Background, Introductions to Steppenwolf and Siddhartha, Lists of Characters, Critical commentary",822012243,9780822012245,4.05,1.0,2,7.05
Poems of the Elder Edda (The Middle Ages Series),812282205,9780812282207,3.58,3.99,2,9.57
"God, Man, and Devil: Yiddish Plays in Translation (Judaic Traditions in Literature, Music, and Art)",815627874,9780815627876,1.69,3.99,2,7.68
Lustmord,691015902,9780691015903,13.07,3.99,2,19.06
Fragile Minds and Vulnerable Souls: The Matter of Obscenity in Nineteenth-Century Germany (Material Texts),812246705,9780812246704,24.0,3.99,2,29.99
Satellite Geodesy,3110175495,9783110175493,66.0,3.98,2,71.98
A Middle High German Reader,198720823,9780198720829,0.77,3.99,2,6.76
The Return of Hans Staden: A Go-between in the Atlantic World,1421403463,9781421403465,6.33,3.99,2,12.32
Women in Public Administration: Theory and Practice,763777250,9780763777258,93.36,4.49,2,99.85
From Resource Allocation to Strategy,199277451,9780199277452,19.94,4.64,2,26.58
Making the Team: A Guide for Managers (2nd Edition),131416588,9780131416581,0.1,4.89,2,6.99
"Spiral Dynamics: Mastering Values, Leadership and Change (Developmental Management)",1557869405,9781557869401,16.39,4.49,2,22.88
Extraordinary Board Leadership: The Keys to High Impact Governing,763755435,9780763755430,11.14,0,2,13.14
PIC Basic Projects: 30 Projects using PIC BASIC and PIC BASIC PRO,750668792,9780750668798,10.76,6.69,2,19.45
System Integration: From Transistor Design to Large Scale Integrated Circuits,470854073,9780470020692,17.01,5.73,2,24.74
Principles of Data Conversion System Design,780310934,9780780310933,28.9,3.99,2,34.89
Decision-Making Style Inventory,787988391,9780787988395,16.19,3.99,2,22.18
"Four-Dimensional Leadership: The Individual, The Life Cycle, The Organization, The Community,",131091034,9780131091030,56.71,3.99,2,62.7
Basics of CMOS Cell Design (Professional Engineering),71488391,9780071488396,92.99,0,2,94.99
Straight-Line Leadership: Tools for Living with Velocity and Power in Turbulent Times,1934759538,9781934759530,37.54,3.99,2,43.53
Contracting for Public Services (Routledge Masters in Public Management),415356555,9780415356558,39.94,3.99,2,45.93
Optoelectronic Integrated Circuit Design and Device Modeling,470827343,9780470827345,105.0,3.99,2,110.99
"Linkage Inc's Best Practices in Leadership Development Handbook: Case Studies, Instruments, Training",470195673,9780470195673,79.96,3.99,2,85.95
"Organizational Traps: Leadership, Culture, Organizational Design",199586160,9780199586165,15.93,3.99,2,21.92
Marketing Leadership in Hospitality and Tourism: Strategies and Tactics for Competitive Advantage (4th Edition),131182404,9780131182400,13.43,3.99,2,19.42
Executive Coaching: A Psychodynamic Approach (Coaching in Practice),335237932,9780335237937,38.16,3.99,2,44.15
Key Concepts in Leadership (SAGE Key Concepts series),1849205892,1849205892,2.95,3.97,2,8.92
CMOS Current-Mode Circuits for Data Communications (Analog Circuits and Signal Processing),387297588,9780470127292,67.5,4.99,2,74.49
Handbook of Analog Circuit Design,122542401,9780122542404,33.56,4.49,2,40.05
Digital Design and Modeling with VHDL and Synthesis (Systems),818677163,9780818677168,3.5,3.99,2,9.49
Embedded Systems Handbook (Industrial Information Technology),849328241,9780849328244,18.59,0,2,20.59
Printed Circuit Board Materials Handbook (Electronic Packaging and Interconnection),70324883,9780070324886,72.92,5.92,2,80.84
Operational Amplifiers: Theory and Design,9400705956,9789400705951,61.18,3.99,2,67.17
Analysis and Design of Analog Integrated Circuits,470398779,9780470398777,24.62,3.99,2,30.61
Practical Switching Power Supply Design (Academic Press Professional and Technical Series),121370305,9780121370305,1.67,3.99,2,7.66
Extreme Environment Electronics (Industrial Electronics),1439874301,9781439874301,147.98,3.98,2,153.96
"Bring Me Men: Military Masculinity and the Benign Facade of American Empire, 1898-2001",199327602,9780199327607,19.95,3.99,2,25.94
"The Love of David and Jonathan: Ideology, Text, Reception (BibleWorld)",1845536754,9781845536756,70.08,5.2,2,77.28
"Between Women: Friendship, Desire, and Marriage in Victorian England",691128359,9780691128351,5.98,3.99,2,11.97
Monumental Anxieties: Homoerotic Desire and Feminine Influence in 19-th Century U.S. Literature,813524725,9780813524726,5.49,0,2,7.49
Conformal Field Theory,9810216084,9789810216085,50.67,3.99,2,56.66
Introduction to Nuclear and Particle Physics,9812387447,9789812387448,23.59,3.99,2,29.58
"Gauge Theories in Particle Physics: A Practical Introduction, Volume 2: Non-Abelian Gauge Theories: QCD and The Electroweak Theory, Fourth Edition",1466513071,9781466513075,74.73,3.99,2,80.72
Applied Charged Particle Optics,3540719245,9783540719243,85.99,3.99,2,91.98
"Particles and Fundamental Interactions: Supplements, Problems and Solutions: A Deeper Insight into Particle Physics (Undergraduate Lecture Notes in Physics)",9400741340,9789400741348,54.55,3.99,2,60.54
Introduction to Radiometry and Photometry (Optoelectronics library),890066787,9780890066782,46.66,3.99,2,52.65
"Marriages, Families, and Relationships: Making Choices in a Diverse Society",1285736974,9781285736976,11.0,3.99,2,16.99
Subatomic Physics,9812700579,9789812700575,29.69,3.99,2,35.68
Optically Stimulated Luminescence: Fundamentals and Applications,470697253,9780470697252,111.49,3.99,2,117.48
From Nucleons to Nucleus: Concepts of Microscopic Nuclear Theory (Theoretical and Mathematical Physics),3540488596,9783540488590,34.73,3.99,2,40.72
Phenomenology of Ultra-Relativistic Heavy-Ion Collisions,9814280666,9789814280662,86.83,3.99,2,92.82
"Domestic Violence at the Margins: Readings on Race, Class, Gender, and Culture",813535700,9780813535708,16.98,0,2,18.98
Modern Supersymmetry: Dynamics and Duality (International Series of Monographs on Physics),198567634,9780198567639,150.0,5.27,2,157.27
The Practice of Emotionally Focused Couple Therapy: Creating Connection (Basic Principles into Practice Series),415945682,8601400021637,26.5,3.99,2,32.49
"Intimate Relationships, Marriages, and Families",190278579,9780190278571,72.98,3.99,2,78.97
The Marriage and Family Experience: Intimate Relationships in a Changing Society,1133597467,9781133597469,14.74,4.99,2,21.73
"Particle Detectors (Cambridge Monographs on Particle Physics, Nuclear Physics and Cosmology)",521840066,9780521840064,88.75,3.99,2,94.74
"Marriages, Families, and Intimate Relationships (4th Edition)",134426681,9780134426686,111.15,4.99,2,118.14
Conservation and Globalization: A Study of National Parks and Indigenous Communities from East Africa to South Dakota (Case Studies on Contemporary Social Issues),534613179,9780534613174,1.55,3.99,2,7.54
THINK Marriages and Families (2nd Edition),205182615,9780205182619,28.75,3.99,2,34.74
Handbook of Marriage and the Family,1461439868,9781461439868,88.88,3.99,2,94.87
The Power of the Past: Understanding Cross-Class Marriages,199364435,9780199364435,16.95,0,2,18.95
Multicultural Couple Therapy,1412959594,9781412959599,43.0,3.99,2,48.99
Katun: A Twenty-Year Journey with the Maya (Case Studies in Cultural Anthropology),534612903,9780534612900,1.99,3.99,2,7.98
Home Cooking in the Global Village: Caribbean Food from Buccaneers to Ecotourists (Anthropology and Material Culture),1845203607,9781845203603,4.27,4.98,2,11.25
Proper Care and Feeding of Husbands CD,60566752,9780060566753,8.51,3.99,2,14.5
"Study Guide for Marriages and Families: Changes, Choices and Constraints",132248832,9780132248839,1.94,3.99,2,7.93
Industrial Water Pollution Control,70393648,9780070393646,11.47,3.95,2,17.42
Contesting Hidden Waters: Conflict Resolution for Groundwater and Aquifers (Earthscan Water Text),415632935,9780415632935,37.96,3.99,2,43.95
"A Dictionary of Civil, Water Resources & Environmental Engineering",983908508,9780983908500,84.67,5.27,2,91.94
Water Resources Engineering,70380104,9780070380103,20.68,3.99,2,26.67
Water Treatment WSO: Principles and Practices of Water Supply Operations Volume 1 (Water Supply Operations Series),1583217770,9781583217771,44.98,3.99,2,50.97
"The Science of Water: Concepts and Applications, Third Edition",1482242931,9781482242935,153.84,3.99,2,159.83
Water Resources Engineering,471705241,9780471705246,47.47,6.39,2,55.86
Water Supply and Pollution Control (8th Edition),132337177,9780132337175,73.96,5.23,2,81.19
Soil and Water Management Systems,471109738,9780471109730,13.87,7.98,2,23.85
Cooperating Rivals: The Riparian Politics of the Jordan River Basin (SUNY series in Global Politics),791472027,9780791472026,26.61,4.59,2,33.2
Theory and Practice of Water and Wastewater Treatment,471124443,9780471124443,8.56,3.99,2,14.55
Soil and Water Chemistry: An Integrative Approach,849312582,9780849312588,22.95,3.99,2,28.94
Applied Math for Water Plant Operators,877628742,9780877628743,44.31,3.98,2,50.29
Math for Wastewater Treatment Operators Grades 3 & 4: Practice Problems to Prepare for Wastewater Treatment Operator Certification Exams,1583215867,9781583215869,80.74,0,2,82.74
"Criminal Procedure, A Contemporary Approach (Interactive Casebook Series)",1628109661,9781628109665,67.22,3.99,2,73.21
Correctional Leadership: A Cultural Perspective,534574297,9780534574291,25.0,3.99,2,30.99
A Street Officer's Guide to Report Writing,1111542503,9781111542504,13.63,3.99,2,19.62
Money and Liberation: The Micropolitics of Alternative Currency Movements,816649634,8580000814774,5.49,0,2,7.49
INCLUSIVE ECONOMIC THEORY,9814566640,9789814566643,21.99,3.99,2,27.98
Multiculturalism and the Welfare State: Recognition and Redistribution in Contemporary Democracies,199289182,9780199289189,11.5,3.99,2,17.49
The Regulation of Monopoly,521368626,9780521368629,2.34,3.99,2,8.33
Comparative Criminal Justice Systems: Global and Local Perspectives,1449604250,9781449604257,13.0,4.49,2,19.49
"Controversies in Local Economic Development: Stories, strategies, solutions (Regions and Cities)",415539781,9780415539784,54.33,0,2,56.33
Principles of Law and Economics,130932612,9780130932617,12.47,3.97,2,18.44
Public Policy in the Community (Public Policy and Politics),230242650,9780230242654,38.99,6.47,2,47.46
Criminological Theory: A Life-Course Approach,1449681514,9781449681517,47.22,0,2,49.22
"Keynes, The Treasury and British Economic Policy (Critical Human Geography)",333362721,9780333362723,3.46,6.47,2,11.93
Climate Change and Development (Routledge Perspectives on Development),415664268,9780415664264,N/A,N/A,N/A,N/A
"Hot Science, High Water: Assembling Nature, Society and Environmental Policy in Contemporary Vietnam (Nias-nordic Institute of Asian Studies Monograph)",8776941272,9788776941277,72.0,3.99,2,77.99
The New Poverty Strategies: What Have They Achieved? What Have We Learned?,333919750,9780333919750,50.99,3.99,2,56.98
A Handbook of Cultural Economics,1848448872,9781848448872,152.66,3.99,2,158.65
Democracy and its Elected Enemies: American Political Capture and Economic Decline,1107012651,1107012651,28.24,3.99,2,34.23
Behavioral Economics (Routledge Advanced Texts in Economics and Finance),1138097128,9781138097124,N/A,N/A,N/A,N/A
"Organizations and Organizing: Rational, Natural and Open Systems Perspectives",131958933,9780131958937,35.13,3.99,2,41.12
How Sanctions Work: Lessons from South Africa (International Political Economy Series),312218567,9780312218560,25.0,3.99,2,30.99
Organizational Behavior: Essentials,73381225,9780073381220,7.5,3.99,2,13.49
3-d Negotiation: Powerful Tools to Change the Game in Your Most Important Deals,1591397995,9781591397991,11.02,4.97,2,17.99
Conflict Survival Kit: Tools for Resolving Conflict at Work (2nd Edition),132741059,9780132741057,31.71,3.99,2,37.7
The Cultural Dimension of Global Business,205835597,9780205835591,30.0,3.99,2,35.99
Organizational Behavior,1118809068,9781118809068,37.15,5.07,2,44.22
The Cultural Dimension of Global Business,1138202290,9781138202290,44.3,3.99,2,50.29
Theories of Organization,1412924995,9781412924993,39.22,3.99,2,45.21
"Organizational Theory, Design, and Change (7th Edition)",132729946,9780132729949,98.89,4.49,2,105.38
Value Negotiation: How to Finally Get the Win-Win Right,9810681437,9789810681432,131.25,0,2,133.25
Practical Solutions to Global Business Negotiations (International Business Collection),1606492497,9781606492499,19.96,3.99,2,25.95
The Power of Nice: How to Negotiate So Everyone Wins - Especially You!,1118969626,9781118969625,3.41,4.99,2,10.4
Negotiation: Communication for Diverse Settings,761923497,9780761923497,39.2,3.98,2,45.18
A Guide to Ancient Greek Drama,1118455126,9781118455128,33.45,0,2,35.45
Spenser's Images of Life (Canto Classics),1107691133,9781107691131,10.13,3.99,2,16.12
A Greek Prose Course: Unit 4: Historiography,1853995401,9781853995408,10.65,3.99,2,16.64
